id,compriment
"1872",104.885
"1873",49.085
"1874",70.502
"1875",123.535
"1876",144.328
"1877",159.685
"1878",150.703
"1879",97.194
"1880",122.878
"1881",101.808
"1882",118.451
"1883",109.712
"1884",65.841
"1885",44.788
"1886",88.090
"1887",134.037
"1888",61.605
"1889",94.069
"1890",104.719
"1891",155.574
"1892",200.163
"1893",222.242
"1894",206.240
"1895",206.062
"1896",155.274
"1897",89.530
"1898",77.926
"1899",107.110
"1900",156.681
"1901",130.830
"1902",163.157
"1903",152.866
"1904",201.988
"1905",176.477
"1906",245.641
"1907",228.441
"1908",287.575
"1909",234.522
"1910",281.262
"1911",271.499
"1912",283.911
"1913",304.527
"1914",290.464
"1915",141.909
"1916",157.767
"1917",139.536
"1918",97.024
"1919",117.725
"1920",187.587
"1921",232.908
"1922",234.957
"1923",252.793
"1924",297.100
"1925",320.879
"1926",363.710
"1927",346.196
"1928",344.030
"1929",1893.873
"1930",2076.743
"1931",275.620
"1932",188.051
"1933",357.856
"1934",451.356
"1935",370.930
"1936",536.838
"1937",437.700
"1938",255.134
"1939",88.980
"1940",105.277
"1941",62.545
"1942",50.555
"1943",70.094
"1944",99.961
"1945",73.684
"1946",134.748
"1947",70.312
"1948",93.247
"1949",153.602
"1950",172.034
"1951",168.743
"1952",234.039
"1953",224.278
"1954",304.019
"1955",273.468
"1956",306.433
"1957",138.991
"1958",141.298
"1959",126.203
"1960",146.340
"1961",195.669
"1962",285.526
"1963",174.573
"1964",211.832
"1965",150.135
"1966",221.851
"1967",186.032
"1968",189.430
"1969",205.131
"1970",258.007
"1971",235.637
"1972",120.370
"1973",133.610
"1974",194.418
"1975",200.785
"1976",238.846
"1977",240.207
"1978",383.084
"1979",278.879
"1980",417.474
"1981",469.070
"1982",529.761
"1983",614.201
"1984",627.509
"1985",705.754
"1986",664.708
"1987",568.456
"1988",865.145
"1989",743.820
"1990",637.747
"1991",594.812
"1992",572.208
"1993",537.289
"1994",534.520
"1995",585.669
"1996",436.014
"1997",511.931
"1998",255.241
"1999",67.201
"2000",61.609
"2001",69.373
"2002",90.895
"2003",127.648
"2004",122.411
"2005",233.110
"2006",357.098
"2007",302.537
"2008",337.117
"2009",255.634
"2010",310.874
"2011",371.970
"2012",309.587
"2013",260.454
"2014",281.164
"2015",297.125
"2016",270.984
"2017",254.368
"2018",121.514
"2019",166.943
"2020",213.561
"2021",209.848
"2022",259.511
"2023",256.700
"2024",238.754
"2025",163.993
"2026",242.289
"2027",371.809
"2028",372.224
"2029",289.907
"2030",431.955
"2031",383.789
"2032",171.099
"2033",62.157
"2034",80.361
"2035",73.969
"2036",72.159
"2037",115.083
"2038",167.048
"2039",66.089
"2040",70.558
"2041",93.670
"2042",141.420
"2043",97.168
"2044",127.806
"2045",144.881
"2046",171.437
"2047",156.859
"2048",180.782
"2049",190.987
"2050",177.862
"2051",182.720
"2052",156.458
"2053",176.288
"2054",152.866
"2055",142.571
"2056",158.429
"2057",171.982
"2058",148.814
"2059",260.426
"2060",104.696
"2061",207.501
"2062",340.545
"2063",306.169
"2064",800.839
"2065",355.298
"2066",192.718
"2067",147.795
"2068",146.691
"2069",236.301
"2070",275.751
"2071",341.440
"2072",254.775
"2073",174.496
"2074",187.883
"2075",215.278
"2076",244.614
"2077",1349.124
"2078",117.415
"2079",153.259
"2080",131.329
"2081",126.049
"2082",191.855
"2083",2429.463
"2084",55.905
"2085",92.278
"2086",61.882
"2087",53.672
"2088",45.626
"2089",55.671
"2090",67.402
"2091",58.875
"2092",51.473
"2093",48.596
"2094",69.880
"2095",74.068
"2096",63.822
"2097",84.353
"2098",76.552
"2099",78.612
"2100",85.129
"2101",77.940
"2102",78.319
"2103",79.168
"2104",56.551
"2105",139.864
"2106",280.701
"2107",301.918
"2108",275.222
"2109",155.071
"2110",113.980
"2111",45.419
"2112",44.402
"2113",53.269
"2114",56.157
"2115",56.728
"2116",72.220
"2117",56.813
"2118",79.071
"2119",94.034
"2120",113.078
"2121",140.696
"2122",178.116
"2123",303.980
"2124",291.938
"2125",166.417
"2126",178.065
"2127",160.040
"2128",161.594
"2129",263.674
"2130",140.404
"2131",197.735
"2132",169.152
"2133",197.634
"2134",167.592
"2135",172.653
"2136",172.139
"2137",232.469
"2138",92.086
"2139",85.332
"2140",71.291
"2141",67.057
"2142",66.243
"2143",96.953
"2144",99.797
"2145",159.721
"2146",88.401
"2147",138.021
"2148",126.496
"2149",118.635
"2150",123.374
"2151",102.732
"2152",123.398
"2153",169.285
"2154",169.407
"2155",78.523
"2156",127.293
"2157",125.362
"2158",142.275
"2159",179.218
"2160",146.033
"2161",248.188
"2162",236.484
"2163",190.939
"2164",141.396
"2165",131.625
"2166",153.657
"2167",80.118
"2168",52.884
"2169",78.633
"2170",98.053
"2171",102.719
"2172",101.196
"2173",117.332
"2174",123.393
"2175",200.879
"2176",66.446
"2177",63.033
"2178",82.783
"2179",136.192
"2180",176.105
"2181",184.895
"2182",190.451
"2183",166.339
"2184",130.577
"2185",202.226
"2186",187.559
"2187",74.368
"2188",106.675
"2189",152.256
"2190",163.849
"2191",169.072
"2192",75.311
"2193",44.107
"2194",43.739
"2195",72.281
"2196",90.560
"2197",99.670
"2198",108.371
"2199",59.094
"2200",88.277
"2201",90.545
"2202",132.102
"2203",210.070
"2204",272.961
"2205",134.170
"2206",86.036
"2207",116.914
"2208",174.502
"2209",218.183
"2210",263.551
"2211",122.541
"2212",44.145
"2213",65.150
"2214",107.219
"2215",60.431
"2216",117.689
"2217",163.987
"2218",219.855
"2219",168.128
"2220",243.640
"2221",225.339
"2222",20.064
"2223",124.434
"2224",72.492
"2225",70.401
"2226",47.395
"2227",58.124
"2228",73.956
"2229",51.881
"2230",86.733
"2231",64.729
"2232",98.728
"2233",83.464
"2234",91.464
"2235",96.687
"2236",152.699
"2237",222.009
"2238",224.667
"2239",61.969
"2240",85.337
"2241",164.481
"2242",65.179
"2243",85.893
"2244",108.395
"2245",131.249
"2246",145.020
"2247",105.183
"2248",80.840
"2249",123.447
"2250",111.865
"2251",161.203
"2252",110.943
"2253",69.472
"2254",107.935
"2255",78.768
"2256",139.666
"2257",88.346
"2258",93.958
"2259",154.811
"2260",111.450
"2261",237.131
"2262",122.322
"2263",90.187
"2264",136.065
"2265",125.545
"2266",84.846
"2267",348.723
"2268",309.475
"2269",668.109
"2270",419.435
"2271",728.796
"2272",857.831
"2273",459.142
"2274",368.256
"2275",393.380
"2276",176.318
"2277",204.852
"2278",268.392
"2279",740.204
"2280",699.455
"2281",669.760
"2282",479.546
"2283",136.609
"2284",96.931
"2285",152.607
"2286",93.296
"2287",97.702
"2288",118.212
"2289",127.120
"2290",172.513
"2291",199.683
"2292",114.060
"2293",200.163
"2294",115.614
"2295",100.546
"2296",77.065
"2297",174.912
"2298",246.578
"2299",503.452
"2300",542.347
"2301",573.379
"2302",766.607
"2303",183.445
"2304",102.487
"2305",62.801
"2306",101.257
"2307",82.855
"2308",109.735
"2309",91.506
"2310",104.201
"2311",138.371
"2312",92.262
"2313",61.235
"2314",63.264
"2315",68.634
"2316",55.243
"2317",109.711
"2318",173.302
"2319",330.895
"2320",151.704
"2321",118.316
"2322",406.810
"2323",125.638
"2324",343.698
"2325",238.198
"2326",568.557
"2327",310.123
"2328",69.034
"2329",64.605
"2330",84.055
"2331",86.156
"2332",91.020
"2333",52.219
"2334",83.603
"2335",230.081
"2336",1110.700
"2337",314.588
"2338",6884.050
"2339",20100.876
"2340",484.236
"2341",703.563
"2342",946.448
"2343",136.634
"2344",132.286
"2345",165.290
"2346",508.420
"2347",148.857
"2348",212.670
"2349",168.290
"2350",244.041
"2351",292.383
"2352",235.394
"2353",389.406
"2354",449.449
"2355",348.259
"2356",136.189
"2357",254.883
"2358",134.814
"2359",97.802
"2360",131.618
"2361",144.109
"2362",84.566
"2363",113.871
"2364",129.152
"2365",189.795
"2366",440.140
"2367",70.410
"2368",16661.543
"2369",255.441
"2370",132.848
"2371",76.967
"2372",105.176
"2373",102.842
"2374",77.961
"2375",85.717
"2376",65.776
"2377",72.657
"2378",134.360
"2379",140.425
"2380",534.509
"2381",488.273
"2382",62.640
"2383",55.981
"2384",58.044
"2385",62.483
"2386",129.855
"2387",142.149
"2388",248.921
"2389",96.940
"2390",68.006
"2391",61.654
"2392",287.042
"2393",146.030
"2394",100.381
"2395",166.213
"2396",74.678
"2397",63.775
"2398",63.331
"2399",149.548
"2400",93.632
"2401",177.733
"2402",306.374
"2403",101.149
"2404",200.947
"2405",183.283
"2406",126.273
"2407",122.778
"2408",113.039
"2409",141.727
"2410",333.959
"2411",887.862
"2412",230.725
"2413",397.185
"2414",331.592
"2415",252.723
"2416",188.032
"2417",160.824
"2418",196.447
"2419",180.585
"2420",237.299
"2421",99.157
"2422",92.328
"2423",113.001
"2424",94.373
"2425",111.975
"2426",107.996
"2427",107.258
"2428",92.483
"2429",90.736
"2430",108.340
"2431",86.428
"2432",71.934
"2433",97.284
"2434",78.251
"2435",46.277
"2436",82.257
"2437",92.567
"2438",111.126
"2439",149.767
"2440",233.788
"2441",124.236
"2442",95.889
"2443",89.730
"2444",115.893
"2445",107.987
"2446",107.011
"2447",107.327
"2448",112.967
"2449",302.413
"2450",575.266
"2451",330.487
"2452",127.081
"2453",82.170
"2454",132.246
"2455",136.504
"2456",119.668
"2457",200.946
"2458",233.881
"2459",306.604
"2460",447.084
"2461",385.542
"2462",491.363
"2463",443.519
"2464",388.904
"2465",330.031
"2466",380.664
"2467",230.530
"2468",146.113
"2469",189.678
"2470",197.032
"2471",248.932
"2472",184.834
"2473",183.841
"2474",171.466
"2475",246.548
"2476",205.421
"2477",256.998
"2478",274.812
"2479",306.170
"2480",368.043
"2481",348.179
"2482",468.957
"2483",238.512
"2484",251.999
"2485",253.404
"2486",285.589
"2487",238.288
"2488",265.119
"2489",260.502
"2490",282.277
"2491",96.494
"2492",80.522
"2493",97.783
"2494",69.741
"2495",85.075
"2496",160.559
"2497",144.458
"2498",158.004
"2499",86.557
"2500",75.588
"2501",173.523
"2502",181.316
"2503",167.956
"2504",132.602
"2505",171.564
"2506",127.342
"2507",93.087
"2508",109.221
"2509",102.047
"2510",92.974
"2511",128.309
"2512",153.770
"2513",252.260
"2514",90.127
"2515",78.180
"2516",103.228
"2517",82.664
"2518",96.707
"2519",126.403
"2520",112.013
"2521",78.817
"2522",139.349
"2523",69.666
"2524",96.067
"2525",142.963
"2526",219.317
"2527",52.364
"2528",52.831
"2529",62.927
"2530",126.502
"2531",70.515
"2532",69.085
"2533",81.207
"2534",80.887
"2535",86.613
"2536",112.019
"2537",142.956
"2538",349.167
"2539",431.288
"2540",77.636
"2541",62.840
"2542",103.523
"2543",111.542
"2544",105.903
"2545",89.469
"2546",95.532
"2547",109.802
"2548",214.630
"2549",139.477
"2550",68.510
"2551",114.945
"2552",237.177
"2553",251.860
"2554",432.949
"2555",375.601
"2556",100.124
"2557",118.018
"2558",63.805
"2559",112.547
"2560",101.531
"2561",58.485
"2562",102.666
"2563",96.489
"2564",93.705
"2565",106.656
"2566",112.444
"2567",79.015
"2568",81.112
"2569",74.164
"2570",54.331
"2571",76.548
"2572",74.069
"2573",95.302
"2574",86.851
"2575",86.961
"2576",72.874
"2577",100.146
"2578",105.801
"2579",102.168
"2580",180.651
"2581",192.936
"2582",511.770
"2583",108.220
"2584",223.987
"2585",120.596
"2586",258.527
"2587",56.043
"2588",58.471
"2589",51.036
"2590",41.012
"2591",46.007
"2592",54.183
"2593",62.925
"2594",57.842
"2595",83.385
"2596",89.581
"2597",77.286
"2598",88.469
"2599",93.129
"2600",134.971
"2601",263.397
"2602",563.406
"2603",370.672
"2604",104.390
"2605",152.222
"2606",283.841
"2607",383.278
"2608",174.915
"2609",112.115
"2610",143.104
"2611",93.018
"2612",264.657
"2613",115.513
"2614",153.328
"2615",132.942
"2616",160.049
"2617",148.137
"2618",201.528
"2619",187.669
"2620",136.574
"2621",189.724
"2622",248.457
"2623",132.914
"2624",98.087
"2625",76.346
"2626",134.264
"2627",184.310
"2628",230.882
"2629",103.888
"2630",91.712
"2631",123.866
"2632",124.083
"2633",101.759
"2634",133.297
"2635",160.553
"2636",353.617
"2637",72.381
"2638",70.063
"2639",60.937
"2640",72.031
"2641",91.794
"2642",81.804
"2643",89.720
"2644",68.872
"2645",127.395
"2646",97.050
"2647",109.992
"2648",153.452
"2649",99.252
"2650",85.840
"2651",97.468
"2652",88.163
"2653",90.038
"2654",72.588
"2655",82.498
"2656",275.507
"2657",75.943
"2658",75.426
"2659",66.524
"2660",76.311
"2661",92.442
"2662",101.325
"2663",86.238
"2664",115.581
"2665",99.773
"2666",131.204
"2667",123.525
"2668",120.484
"2669",86.251
"2670",66.386
"2671",94.930
"2672",261.154
"2673",72.976
"2674",110.743
"2675",91.640
"2676",80.993
"2677",105.329
"2678",131.381
"2679",116.550
"2680",86.300
"2681",66.258
"2682",89.733
"2683",122.369
"2684",285.551
"2685",142.903
"2686",90.984
"2687",77.179
"2688",78.908
"2689",80.010
"2690",228.209
"2691",70.919
"2692",86.113
"2693",68.169
"2694",97.845
"2695",113.744
"2696",122.108
"2697",124.186
"2698",338.119
"2699",218.250
"2700",300.106
"2701",313.431
"2702",365.336
"2703",320.416
"2704",167.514
"2705",167.174
"2706",106.755
"2707",146.464
"2708",79.878
"2709",81.258
"2710",84.703
"2711",101.750
"2712",116.865
"2713",79.851
"2714",60.254
"2715",61.948
"2716",84.044
"2717",125.078
"2718",83.165
"2719",283.089
"2720",105.399
"2721",101.930
"2722",174.516
"2723",193.431
"2724",85.705
"2725",95.214
"2726",113.763
"2727",101.197
"2728",102.287
"2729",130.687
"2730",134.975
"2731",221.239
"2732",110.492
"2733",147.339
"2734",93.099
"2735",106.547
"2736",66.767
"2737",68.677
"2738",53.655
"2739",60.746
"2740",49.705
"2741",63.742
"2742",49.672
"2743",40.758
"2744",49.214
"2745",44.995
"2746",53.269
"2747",65.347
"2748",70.881
"2749",157.695
"2750",68.237
"2751",59.621
"2752",59.783
"2753",141.111
"2754",65.958
"2755",85.762
"2756",105.435
"2757",176.053
"2758",361.572
"2759",85.307
"2760",104.902
"2761",139.615
"2762",175.440
"2763",150.365
"2764",121.618
"2765",61.517
"2766",49.741
"2767",47.118
"2768",59.702
"2769",72.988
"2770",88.632
"2771",87.753
"2772",79.979
"2773",83.517
"2774",115.599
"2775",130.341
"2776",115.702
"2777",101.228
"2778",96.161
"2779",85.041
"2780",93.408
"2781",116.667
"2782",86.200
"2783",92.258
"2784",88.436
"2785",81.104
"2786",91.753
"2787",42.953
"2788",38.220
"2789",40.852
"2790",55.005
"2791",57.833
"2792",32.044
"2793",45.149
"2794",45.745
"2795",35.414
"2796",27.690
"2797",34.894
"2798",31.831
"2799",34.824
"2800",27.489
"2801",36.568
"2802",32.100
"2803",40.121
"2804",47.249
"2805",41.550
"2806",40.820
"2807",83.563
"2808",92.617
"2809",111.586
"2810",77.179
"2811",122.606
"2812",122.769
"2813",120.715
"2814",127.934
"2815",148.580
"2816",122.353
"2817",21.224
"2818",20.427
"2819",59.943
"2820",46.923
"2821",71.552
"2822",66.216
"2823",40.843
"2824",86.017
"2825",69.068
"2826",32.247
"2827",80.033
"2828",43.071
"2829",39.243
"2830",34.709
"2831",48.439
"2832",49.539
"2833",26.527
"2834",51.435
"2835",45.688
"2836",35.972
"2837",81.552
"2838",58.644
"2839",58.000
"2840",50.278
"2841",143.529
"2842",128.123
"2843",120.655
"2844",48.285
"2845",48.811
"2846",44.262
"2847",39.001
"2848",48.374
"2849",40.712
"2850",59.835
"2851",58.350
"2852",50.740
"2853",40.548
"2854",46.453
"2855",68.199
"2856",45.671
"2857",58.540
"2858",54.191
"2859",24.210
"2860",40.711
"2861",51.519
"2862",30.000
"2863",44.855
"2864",42.844
"2865",47.676
"2866",47.219
"2867",52.379
"2868",34.518
"2869",1.574
"2870",45.854
"2871",67.020
"2872",77.394
"2873",31.963
"2874",28.323
"2875",27.916
"2876",78.926
"2877",44.011
"2878",52.478
"2879",56.063
"2880",48.812
"2881",60.370
"2882",116.180
"2883",131.082
"2884",118.186
"2885",40.519
"2886",38.060
"2887",45.815
"2888",59.599
"2889",55.783
"2890",52.728
"2891",25.835
"2892",54.432
"2893",49.245
"2894",44.639
"2895",44.041
"2896",43.422
"2897",65.215
"2898",60.485
"2899",80.533
"2900",57.623
"2901",171.929
"2902",154.199
"2903",36.831
"2904",44.455
"2905",53.503
"2906",42.660
"2907",56.385
"2908",47.810
"2909",57.952
"2910",55.359
"2911",56.794
"2912",71.313
"2913",80.202
"2914",55.659
"2915",45.696
"2916",56.193
"2917",44.686
"2918",57.742
"2919",40.248
"2920",171.191
"2921",105.258
"2922",187.170
"2923",631.304
"2924",117.273
"2925",18.953
"2926",147.792
"2927",42.608
"2928",48.042
"2929",59.887
"2930",55.714
"2931",41.882
"2932",54.287
"2933",74.385
"2934",38.459
"2935",220.990
"2936",48.711
"2937",166.918
"2938",221.860
"2939",113.145
"2940",206.029
"2941",129.299
"2942",185.759
"2943",42.157
"2944",47.024
"2945",70.533
"2946",59.606
"2947",98.387
"2948",220.539
"2949",80.334
"2950",86.759
"2951",49.689
"2952",102.664
"2953",115.497
"2954",91.917
"2955",124.916
"2956",63.323
"2957",448.589
"2958",68.168
"2959",62.696
"2960",42.102
"2961",53.782
"2962",60.523
"2963",33.907
"2964",40.400
"2965",64.004
"2966",49.698
"2967",62.138
"2968",42.880
"2969",57.927
"2970",39.567
"2971",60.640
"2972",57.996
"2973",50.478
"2974",51.843
"2975",47.357
"2976",86.755
"2977",104.999
"2978",101.480
"2979",45.295
"2980",104.136
"2981",91.712
"2982",69.424
"2983",80.095
"2984",72.311
"2985",65.129
"2986",36.547
"2987",57.918
"2988",86.011
"2989",71.106
"2990",49.976
"2991",59.669
"2992",111.605
"2993",213.833
"2994",234.391
"2995",296.967
"2996",77.185
"2997",49.083
"2998",45.849
"2999",41.209
"3000",42.256
"3001",61.030
"3002",44.847
"3003",78.112
"3004",202.143
"3005",82.296
"3006",120.688
"3007",105.899
"3008",92.997
"3009",91.776
"3010",97.820
"3011",159.942
"3012",193.986
"3013",67.628
"3014",58.433
"3015",106.650
"3016",77.817
"3017",40.367
"3018",144.533
"3019",106.980
"3020",105.525
"3021",103.862
"3022",64.714
"3023",121.265
"3024",67.175
"3025",84.543
"3026",78.048
"3027",91.816
"3028",137.419
"3029",90.732
"3030",89.095
"3031",75.953
"3032",57.747
"3033",182.146
"3034",93.233
"3035",186.707
"3036",116.410
"3037",89.851
"3038",145.648
"3039",81.598
"3040",89.479
"3041",97.154
"3042",72.734
"3043",182.468
"3044",123.222
"3045",127.445
"3046",83.012
"3047",112.834
"3048",112.157
"3049",100.502
"3050",0.008
"3051",7669.230
"3052",190.122
"3053",216.348
"3054",223.983
"3055",220.574
"3056",171.110
"3057",236.182
"3058",238.097
"3059",149.006
"3060",197.043
"3061",157.457
"3062",172.498
"3063",958.660
"3064",141.477
"3065",144.622
"3066",259.522
"3067",242.445
"3068",182.182
"3069",174.852
"3070",167.619
"3071",383.738
"3072",200.155
"3073",121.403
"3074",71.889
"3075",74.492
"3076",183.034
"3077",102.706
"3078",102.920
"3079",94.948
"3080",96.625
"3081",95.715
"3082",97.735
"3083",96.401
"3084",40.783
"3085",67.785
"3086",38.303
"3087",52.247
"3088",36.028
"3089",42.833
"3090",41.751
"3091",48.292
"3092",36.823
"3093",42.673
"3094",41.537
"3095",43.060
"3096",37.319
"3097",38.816
"3098",38.918
"3099",41.464
"3100",37.460
"3101",34.766
"3102",42.789
"3103",46.192
"3104",95.861
"3105",40.386
"3106",47.695
"3107",56.901
"3108",40.846
"3109",53.509
"3110",33.059
"3111",26.954
"3112",42.439
"3113",47.544
"3114",44.746
"3115",30.539
"3116",31.515
"3117",55.246
"3118",53.628
"3119",56.852
"3120",55.587
"3121",110.735
"3122",69.218
"3123",72.186
"3124",72.173
"3125",63.964
"3126",54.494
"3127",71.412
"3128",34.352
"3129",38.061
"3130",39.203
"3131",29.831
"3132",24.080
"3133",31.535
"3134",34.664
"3135",34.962
"3136",35.068
"3137",38.057
"3138",26.411
"3139",35.087
"3140",34.391
"3141",30.605
"3142",51.825
"3143",35.034
"3144",20.016
"3145",26.583
"3146",31.708
"3147",56.846
"3148",64.156
"3149",24.365
"3150",37.954
"3151",107.655
"3152",45.029
"3153",58.468
"3154",70.856
"3155",52.247
"3156",40.941
"3157",46.282
"3158",74.793
"3159",74.299
"3160",58.874
"3161",65.770
"3162",200.305
"3163",93.076
"3164",94.738
"3165",78.486
"3166",79.161
"3167",98.437
"3168",106.197
"3169",85.090
"3170",95.209
"3171",83.854
"3172",69.991
"3173",58.286
"3174",258.342
"3175",308.393
"3176",141.093
"3177",54.303
"3178",66.099
"3179",62.642
"3180",69.466
"3181",78.814
"3182",84.383
"3183",55.584
"3184",150.377
"3185",237.813
"3186",214.244
"3187",124.147
"3188",119.318
"3189",114.183
"3190",117.568
"3191",110.381
"3192",444.638
"3193",156.309
"3194",102.160
"3195",110.531
"3196",115.770
"3197",88.565
"3198",98.450
"3199",360.899
"3200",208.761
"3201",96.028
"3202",95.359
"3203",99.667
"3204",100.629
"3205",190.770
"3206",172.495
"3207",203.362
"3208",82.777
"3209",76.773
"3210",129.225
"3211",45.417
"3212",70.665
"3213",153.799
"3214",634.912
"3215",278.620
"3216",255.425
"3217",207.323
"3218",275.715
"3219",195.449
"3220",714.808
"3221",280.804
"3222",216.072
"3223",281.024
"3224",276.551
"3225",294.513
"3226",306.852
"3227",345.550
"3228",179.318
"3229",136.907
"3230",143.410
"3231",124.943
"3232",202.031
"3233",321.447
"3234",431.874
"3235",186.453
"3236",169.919
"3237",313.704
"3238",224.619
"3239",274.995
"3240",142.444
"3241",174.737
"3242",146.756
"3243",239.936
"3244",381.056
"3245",191.087
"3246",137.733
"3247",172.400
"3248",503.835
"3249",201.393
"3250",142.512
"3251",138.071
"3252",130.328
"3253",134.763
"3254",132.958
"3255",212.997
"3256",228.910
"3257",177.357
"3258",194.155
"3259",897.973
"3260",564.867
"3261",111.520
"3262",125.221
"3263",136.422
"3264",527.890
"3265",106.575
"3266",84.186
"3267",72.241
"3268",203.031
"3269",136.035
"3270",126.623
"3271",102.744
"3272",607.616
"3273",311.492
"3274",125.904
"3275",105.594
"3276",142.199
"3277",392.189
"3278",117.533
"3279",167.686
"3280",431.835
"3281",138.071
"3282",140.445
"3283",164.467
"3284",449.884
"3285",94.636
"3286",143.511
"3287",365.268
"3288",544.286
"3289",129.328
"3290",135.568
"3291",128.748
"3292",144.439
"3293",148.346
"3294",185.047
"3295",171.760
"3296",125.755
"3297",151.525
"3298",314.258
"3299",78.957
"3300",128.902
"3301",306.305
"3302",447.384
"3303",238.196
"3304",84.119
"3305",101.606
"3306",75.422
"3307",80.362
"3308",161.999
"3309",95.155
"3310",102.239
"3311",114.945
"3312",89.764
"3313",119.892
"3314",145.705
"3315",188.100
"3316",175.107
"3317",107.616
"3318",101.337
"3319",94.547
"3320",61.867
"3321",56.754
"3322",81.847
"3323",209.763
"3324",404.163
"3325",85.518
"3326",332.025
"3327",214.558
"3328",234.825
"3329",169.733
"3330",206.157
"3331",252.270
"3332",184.810
"3333",193.928
"3334",114.067
"3335",105.500
"3336",100.147
"3337",131.527
"3338",109.242
"3339",139.315
"3340",96.698
"3341",186.319
"3342",210.163
"3343",123.907
"3344",105.221
"3345",65.276
"3346",211.843
"3347",388.349
"3348",118.709
"3349",100.044
"3350",771.248
"3351",432.724
"3352",91.847
"3353",101.558
"3354",120.709
"3355",292.242
"3356",195.100
"3357",185.237
"3358",112.852
"3359",121.570
"3360",107.010
"3361",135.928
"3362",106.030
"3363",1333.703
"3364",738.432
"3365",197.862
"3366",389.450
"3367",363.248
"3368",122.514
"3369",160.075
"3370",569.954
"3371",64.357
"3372",107.221
"3373",110.607
"3374",171.902
"3375",334.754
"3376",191.861
"3377",129.008
"3378",84.295
"3379",653.038
"3380",192.254
"3381",311.255
"3382",140.805
"3383",379.899
"3384",265.799
"3385",1178.629
"3386",191.462
"3387",246.568
"3388",792.427
"3389",115.271
"3390",152.935
"3391",219.316
"3392",285.335
"3393",924.733
"3394",125.058
"3395",159.637
"3396",199.681
"3397",775.256
"3398",228.380
"3399",290.944
"3400",93.133
"3401",254.250
"3402",164.689
"3403",77.471
"3404",481.402
"3405",394.276
"3406",429.395
"3407",164.230
"3408",101.029
"3409",139.825
"3410",141.494
"3411",90.645
"3412",114.350
"3413",147.327
"3414",690.797
"3415",121.135
"3416",136.911
"3417",170.354
"3418",210.925
"3419",207.056
"3420",125.504
"3421",419.799
"3422",206.863
"3423",192.671
"3424",243.067
"3425",762.303
"3426",98.817
"3427",222.446
"3428",227.168
"3429",243.083
"3430",186.478
"3431",198.221
"3432",259.054
"3433",540.919
"3434",166.839
"3435",213.075
"3436",213.145
"3437",175.870
"3438",375.213
"3439",717.440
"3440",408.202
"3441",471.041
"3442",537.984
"3443",146.345
"3444",162.582
"3445",910.876
"3446",925.991
"3447",162.244
"3448",136.780
"3449",169.417
"3450",168.111
"3451",178.023
"3452",1400.554
"3453",1119.891
"3454",402.205
"3455",528.539
"3456",4284.667
"3457",1269.056
"3458",798.421
"3459",356.736
"3460",354.078
"3461",348.451
"3462",354.461
"3463",401.623
"3464",815.470
"3465",1741.301
"3466",508.244
"3467",495.154
"3468",369.461
"3469",477.440
"3470",994.639
"3471",280.923
"3472",376.812
"3473",817.644
"3474",757.753
"3475",566.143
"3476",660.194
"3477",324.102
"3478",183.354
"3479",282.814
"3480",511.575
"3481",285.118
"3482",350.501
"3483",488.862
"3484",287.932
"3485",467.339
"3486",730.623
"3487",1141.948
"3488",348.569
"3489",1648.600
"3490",387.014
"3491",875.068
"3492",302.407
"3493",85.581
"3494",135.165
"3495",312.211
"3496",858.600
"3497",199.714
"3498",178.816
"3499",567.106
"3500",155.706
"3501",189.287
"3502",545.893
"3503",373.518
"3504",1704.299
"3505",233.150
"3506",381.970
"3507",874.009
"3508",246.403
"3509",328.536
"3510",721.045
"3511",670.960
"3512",648.650
"3513",170.216
"3514",1890.784
"3515",483.716
"3516",161.998
"3517",530.897
"3518",214.634
"3519",2337.300
"3520",260.409
"3521",252.942
"3522",202.657
"3523",290.999
"3524",621.940
"3525",431.966
"3526",176.251
"3527",264.000
"3528",312.236
"3529",197.490
"3530",1263.788
"3531",290.311
"3532",553.602
"3533",794.830
"3534",471.094
"3535",131.753
"3536",124.966
"3537",242.427
"3538",602.820
"3539",217.741
"3540",241.837
"3541",1881.484
"3542",472.808
"3543",186.099
"3544",148.042
"3545",179.356
"3546",674.330
"3547",149.344
"3548",1179.817
"3549",169.399
"3550",154.879
"3551",643.757
"3552",106.298
"3553",162.437
"3554",155.660
"3555",150.148
"3556",341.642
"3557",243.399
"3558",230.314
"3559",308.330
"3560",151.460
"3561",145.198
"3562",1138.376
"3563",302.501
"3564",1726.706
"3565",147.243
"3566",169.503
"3567",404.974
"3568",124.397
"3569",170.402
"3570",189.552
"3571",153.161
"3572",164.245
"3573",158.280
"3574",911.528
"3575",147.699
"3576",205.577
"3577",1192.598
"3578",288.943
"3579",1460.166
"3580",223.984
"3581",869.733
"3582",170.005
"3583",141.251
"3584",445.066
"3585",144.008
"3586",121.775
"3587",155.526
"3588",645.179
"3589",699.268
"3590",450.706
"3591",214.757
"3592",1572.995
"3593",240.880
"3594",227.870
"3595",549.712
"3596",214.227
"3597",195.908
"3598",1225.831
"3599",744.300
"3600",276.962
"3601",1085.958
"3602",164.789
"3603",165.241
"3604",149.223
"3605",1401.356
"3606",460.267
"3607",708.714
"3608",851.393
"3609",373.493
"3610",516.871
"3611",1236.652
"3612",310.290
"3613",308.541
"3614",2527.675
"3615",2417.516
